Organizationid,GroupId,QuizId,SchemeOfWorkId
14537,11791,16905,8425.0
14538,1438,16905,8425.0
14539,114,16637,8419.0
14540,10619,16637,8419.0
14541,9324,16637,8419.0
14542,4518,16637,8419.0
14543,4589,2703,8464.0
14544,2174,2703,8464.0
14545,878,2703,8464.0
14546,11030,2703,8464.0
14547,10106,2703,8464.0
14548,9937,2703,8464.0
14549,1968,2703,8464.0
14550,2082,2703,8464.0
14551,1228,2703,8464.0
14552,5574,2703,8464.0
14553,11140,2703,8464.0
14554,5849,2703,8464.0
14555,9952,2703,8464.0
14556,6559,2703,8464.0
14557,9532,2703,8464.0
14558,5881,2703,8464.0
14559,3465,2703,8464.0
14560,353,2703,8464.0
14561,7336,2703,8464.0
14562,10899,2703,8464.0
14563,2656,12233,8418.0
14564,6844,12233,8418.0
14565,9236,12233,8418.0
14566,8446,12233,8415.0
14567,10165,12233,8415.0
14568,604,12233,8415.0
14569,6337,12233,8415.0
14570,2031,13465,8464.0
14571,7876,5840,8425.0
14572,3843,5840,8425.0
14573,4447,16905,8425.0
14574,19,16905,8420.0
14575,1405,13872,8419.0
14576,5222,13872,8419.0
14577,5372,4604,8425.0
14578,11168,4604,8420.0
14579,10232,4604,8425.0
14580,2748,9624,8415.0
14581,3945,9624,8415.0
14582,9659,9624,8415.0
14583,7300,12233,8418.0
14584,2715,12233,8415.0
14585,6882,12233,8418.0
14586,6987,16637,8419.0
14587,5222,16637,8419.0
14588,7810,9624,8415.0
14589,3478,9624,8415.0
14590,7467,12512,8419.0
14591,10223,12512,8419.0
14592,8437,12512,8419.0
14593,9669,12512,8425.0
14594,8807,12512,8419.0
14595,412,12512,8425.0
14596,4447,12512,8425.0
14597,4167,12512,8419.0
14598,8197,12512,8419.0
14599,11307,12512,8419.0
14600,6354,12512,8419.0
14601,5934,12512,8419.0
14602,7876,12512,8425.0
14603,5539,12512,8425.0
14604,6483,13259,8425.0
14605,9937,13259,8420.0
14606,6224,13259,8425.0
14607,811,13259,8425.0
14608,1876,13259,8420.0
14609,10647,13259,8425.0
14610,6582,13259,8420.0
14611,10106,13259,8420.0
14612,6479,13259,8420.0
14613,6656,13259,8425.0
14614,3697,13259,8425.0
14615,6925,13259,8425.0
14616,4933,13259,8425.0
14617,19,13259,8420.0
14618,2932,13259,8425.0
14619,9669,13259,8425.0
14620,8695,13259,8420.0
14621,8071,13259,8425.0
14622,3788,13259,8425.0
14623,8713,13259,8425.0
14624,10232,13259,8420.0
14625,411,13259,8420.0
14626,412,13259,8425.0
14627,5539,13259,8425.0
14628,7722,13259,8425.0
14629,7600,10777,8419.0
14630,6354,10777,8419.0
14631,6838,10777,8419.0
14632,4539,10777,8419.0
14633,6256,10297,8418.0
14634,9236,10297,8418.0
14635,5722,10297,8418.0
14636,6882,10297,8418.0
14637,4447,10777,8425.0
14638,5836,16905,8420.0
14639,11366,16905,8425.0
14640,7805,16905,8420.0
14641,7722,5840,8425.0
14642,7246,5840,8425.0
14643,10187,5840,8425.0
14644,10657,5840,8425.0
14645,6479,5840,8420.0
14646,10842,7522,8415.0
14647,310,13465,8464.0
14648,4033,13465,8464.0
14649,3382,2703,8464.0
14650,4033,2703,8464.0
14651,6755,2703,8464.0
14652,3772,2703,8464.0
14653,3156,2703,8464.0
14654,8537,2703,8464.0
14655,3468,2703,8464.0
14656,7419,11091,8418.0
14657,3586,11091,8415.0
14658,7044,11091,8418.0
14659,9324,11091,8418.0
14660,7246,7471,8425.0
14661,918,2703,8464.0
14662,2746,2703,8464.0
14663,7716,2703,8464.0
14664,11168,7471,8420.0
14665,3074,7471,8425.0
14666,3369,13872,8419.0
14667,721,16905,8420.0
14668,8010,16905,8425.0
14669,2656,10297,8418.0
14670,1053,9624,8415.0
14671,3435,9624,8418.0
14672,6729,13259,8425.0
14673,7876,13259,8425.0
14674,11366,13259,8425.0
14675,5007,13259,8425.0
14676,6943,13259,8420.0
14677,7246,13259,8425.0
14678,2703,11091,8418.0
14679,1057,11091,8418.0
14680,806,4585,8419.0
14681,5778,4585,8419.0
14682,9617,16637,8419.0
14683,2361,16637,8419.0
14684,3788,5840,8425.0
14685,8681,4826,8425.0
14686,1057,10297,8418.0
14687,6347,11460,8425.0
14688,3478,12233,8415.0
14689,11366,12512,8425.0
14690,9916,5840,8425.0
14691,6354,4585,8419.0
14692,5539,10777,8425.0
14693,2757,7471,8420.0
14694,11370,7471,8425.0
14695,11578,10777,8425.0
14696,5222,12233,8418.0
14697,4249,10777,8425.0
14698,7438,14480,8425.0
14699,9236,9624,8418.0
14700,8598,9624,8415.0
14701,7419,12512,8419.0
14702,3690,13465,8464.0
14703,5259,13465,8464.0
14704,3967,13465,8464.0
14705,6844,11091,8418.0
14706,3621,11091,8418.0
14707,7225,13465,8464.0
14708,8010,4604,8425.0
14709,9617,9624,8418.0
14710,3344,9624,8415.0
14711,11634,9624,8418.0
14712,3621,9624,8418.0
14713,8437,9624,8418.0
14714,3373,13259,8425.0
14715,4167,10777,8419.0
14716,2757,9009,8464.0
14717,6656,9009,8464.0
14718,11437,9009,8464.0
14719,6035,9009,8464.0
14720,3802,9009,8464.0
14721,1109,9009,8464.0
14722,3465,9009,8464.0
14723,8087,9065,28237.0
14724,11570,8910,28237.0
14725,997,16377,28237.0
14726,4589,7044,8464.0
14727,8804,7044,8464.0
14728,6035,7044,8464.0
14729,3802,7044,8464.0
14730,4553,7044,8464.0
14731,411,12704,8425.0
14732,5656,12704,8425.0
14733,3788,12704,8425.0
14734,7876,12704,8425.0
14735,6224,12704,8425.0
14736,479,12704,8425.0
14737,10647,12704,8425.0
14738,6755,12704,8425.0
14739,10544,12704,8420.0
14740,8681,12704,8425.0
14741,2932,12704,8425.0
14742,9532,12704,8425.0
14743,9949,12704,8425.0
14744,4575,12704,8425.0
14745,1155,12704,8425.0
14746,8071,12704,8425.0
14747,2281,12704,8425.0
14748,1029,12704,8425.0
14749,5539,12704,8425.0
14750,3697,12704,8425.0
14751,8695,12704,8425.0
14752,1876,12704,8420.0
14753,5007,12704,8425.0
14754,4787,12704,8425.0
14755,3836,12704,8420.0
14756,3373,12704,8425.0
14757,11578,12704,8425.0
14758,7246,12704,8425.0
14759,6067,12704,8425.0
14760,10657,12704,8425.0
14761,8713,12704,8425.0
14762,997,2173,28237.0
14763,3462,2173,28237.0
14764,10035,2173,28237.0
14765,1283,2173,28237.0
14766,9695,2173,28237.0
14767,10720,2173,28237.0
14768,992,2173,28237.0
14769,5963,2173,28237.0
14770,4095,2173,28237.0
14771,5448,2173,28237.0
14772,3234,2173,28237.0
14773,5426,2173,28237.0
14774,7450,2173,28237.0
14775,1732,2173,28237.0
14776,7368,2173,28237.0
14777,4857,2173,28237.0
14778,10394,2173,28237.0
14779,11671,2173,28237.0
14780,1517,2173,28237.0
14781,3358,10451,28228.0
14782,2213,2038,28237.0
14783,11570,2038,28237.0
14784,4820,10451,28228.0
14785,5559,2038,28237.0
14786,964,7306,28228.0
14787,10839,7329,28237.0
14788,10263,7329,28237.0
14789,11436,7329,28237.0
14790,9649,7329,28237.0
14791,10755,7329,28237.0
14792,11686,7329,28237.0
14793,5448,7329,28237.0
14794,708,7329,28237.0
14795,9343,7329,28237.0
14796,2174,831,8464.0
14797,3690,831,8464.0
14798,811,831,8464.0
14799,5765,831,8464.0
14800,10630,831,8464.0
14801,6035,831,8464.0
14802,412,831,8464.0
14803,10397,831,8464.0
14804,5442,831,8464.0
14805,4000,831,8464.0
14806,3925,831,8464.0
14807,4933,831,8464.0
14808,8562,831,8464.0
14809,1228,831,8464.0
14810,11370,831,8464.0
14811,1755,831,8464.0
14812,6729,849,8425.0
14813,9119,849,8425.0
14814,10106,849,8425.0
14815,6224,849,8425.0
14816,811,849,8425.0
14817,8681,849,8425.0
14818,7876,849,8425.0
14819,411,849,8425.0
14820,8071,849,8425.0
14821,5574,849,8425.0
14822,412,849,8425.0
14823,3772,849,8425.0
14824,918,849,8425.0
14825,3697,849,8425.0
14826,2281,849,8425.0
14827,8695,849,8425.0
14828,9669,849,8425.0
14829,10647,849,8425.0
14830,10232,849,8425.0
14831,2965,849,8425.0
14832,10544,849,8425.0
14833,9488,849,8425.0
14834,3373,849,8425.0
14835,7722,849,8425.0
14836,10657,849,8425.0
14837,8713,849,8425.0
14838,6518,849,8425.0
14839,6729,13143,8464.0
14840,310,13143,8464.0
14841,2650,13143,8464.0
14842,412,13143,8464.0
14843,10106,13143,8464.0
14844,9052,13143,8464.0
14845,6479,13143,8464.0
14846,10397,13143,8464.0
14847,4000,13143,8464.0
14848,5841,13143,8464.0
14849,2746,13143,8464.0
14850,811,13143,8464.0
14851,11437,13143,8464.0
14852,6035,13143,8464.0
14853,6582,13143,8464.0
14854,6715,13143,8464.0
14855,9857,13143,8464.0
14856,5656,13143,8464.0
14857,4933,13143,8464.0
14858,6483,13143,8464.0
14859,2304,13143,8464.0
14860,7334,13143,8464.0
14861,10035,10572,28237.0
14862,10979,10572,28237.0
14863,4808,10572,28237.0
14864,3817,10572,28237.0
14865,8987,10572,28237.0
14866,9877,10572,28228.0
14867,9652,10572,28228.0
14868,8762,10572,28237.0
14869,10914,10572,28237.0
14870,11686,10572,28237.0
14871,10263,10572,28237.0
14872,4795,10572,28237.0
14873,1028,10572,28237.0
14874,3027,10572,28237.0
14875,11436,10572,28237.0
14876,7417,10572,28228.0
14877,5446,10572,28237.0
14878,8627,10572,28228.0
14879,3274,10572,28228.0
14880,5448,10572,28237.0
14881,10527,10572,28237.0
14882,7450,10572,28237.0
14883,9141,10572,28237.0
14884,6925,10572,28237.0
14885,11366,2173,28237.0
14886,3261,15449,28228.0
14887,4248,15449,28228.0
14888,3461,15449,28228.0
14889,9828,15449,28228.0
14890,6868,15449,28228.0
14891,288,15449,28228.0
14892,376,15449,28228.0
14893,8562,15449,28237.0
14894,964,15449,28228.0
14895,1850,15449,28237.0
14896,1086,15449,28237.0
14897,10718,15449,28228.0
14898,9226,15449,28228.0
14899,6093,15449,28237.0
14900,680,15449,28228.0
14901,3553,15449,28228.0
14902,5149,15449,28228.0
14903,1736,15449,28228.0
14904,389,15449,28228.0
14905,9158,15449,28228.0
14906,1312,15449,28228.0
14907,1156,15449,28228.0
14908,1766,15449,28228.0
14909,3867,15449,28228.0
14910,3027,9719,28237.0
14911,10035,9719,28237.0
14912,992,9719,28237.0
14913,11366,9719,28237.0
14914,9649,9719,28237.0
14915,10720,9719,28237.0
14916,3234,9719,28237.0
14917,7450,9719,28237.0
14918,5448,9719,28237.0
14919,5426,9719,28237.0
14920,3462,9719,28237.0
14921,3298,8623,28237.0
14922,1028,8623,28237.0
14923,1522,8623,28237.0
14924,5446,8623,28237.0
14925,992,8623,28237.0
14926,8562,8623,28237.0
14927,3371,11689,28228.0
14928,5051,11689,28228.0
14929,10720,8623,28237.0
14930,9220,8623,28237.0
14931,9158,11689,28228.0
14932,9141,8623,28237.0
14933,10354,11689,28228.0
14934,4084,11689,28228.0
14935,6067,11307,8425.0
14936,6009,11307,8425.0
14937,114,11307,8425.0
14938,10647,11307,8425.0
14939,1876,11307,8420.0
14940,3346,11307,8425.0
14941,2824,11307,8425.0
14942,3788,11307,8425.0
14943,9949,11307,8425.0
14944,11578,11307,8425.0
14945,3348,11307,8425.0
14946,5597,11307,8425.0
14947,9472,11307,8420.0
14948,6943,11307,8420.0
14949,4249,11307,8425.0
14950,6656,11307,8425.0
14951,10232,11307,8425.0
14952,7044,11307,8425.0
14953,7790,11307,8420.0
14954,11370,11307,8425.0
14955,5064,11307,8420.0
14956,1029,11307,8425.0
14957,6705,11307,8425.0
14958,19,11307,8420.0
14959,11437,11307,8425.0
14960,5259,11307,8425.0
14961,721,11307,8420.0
14962,3836,11307,8420.0
14963,2932,11307,8425.0
14964,10929,11307,8425.0
14965,7147,11307,8420.0
14966,9628,11307,8420.0
14967,4447,11307,8425.0
14968,10394,11307,8420.0
14969,9356,11307,8425.0
14970,3925,11307,8425.0
14971,412,8521,8425.0
14972,811,8521,8425.0
14973,5765,8521,8425.0
14974,6035,8521,8425.0
14975,9857,8521,8425.0
14976,11758,8521,8425.0
14977,4933,8521,8425.0
14978,411,8521,8425.0
14979,7334,3816,8464.0
14980,9472,7144,8464.0
14981,11370,7144,8464.0
14982,6582,15346,8464.0
14983,6484,15346,8464.0
14984,8119,15346,8464.0
14985,8562,15346,8464.0
14986,4851,15346,8464.0
14987,3346,5118,8425.0
14988,6347,5118,8425.0
14989,4447,5118,8425.0
14990,3348,5118,8425.0
14991,721,5118,8420.0
14992,11791,5118,8425.0
14993,11578,5118,8425.0
14994,11168,5118,8420.0
14995,6862,5118,8425.0
14996,4795,8623,28237.0
14997,1424,3435,28237.0
14998,11342,3435,28237.0
14999,9427,3435,28237.0
15000,6991,3435,28228.0
15001,7068,3435,28228.0
15002,3461,3435,28228.0
15003,7646,3435,28228.0
15004,9652,3435,28228.0
15005,8769,3435,28228.0
15006,708,3435,28237.0
15007,10753,3435,28237.0
15008,3553,3435,28228.0
15009,992,3435,28237.0
15010,4335,3435,28237.0
15011,10914,3435,28237.0
15012,11302,3435,28228.0
15013,4865,3435,28228.0
15014,5272,3435,28228.0
15015,6440,3435,28228.0
15016,1766,3435,28228.0
15017,5089,3435,28228.0
15018,9158,3435,28228.0
15019,4010,3435,28228.0
15020,1687,3435,28237.0
15021,6021,3435,28228.0
15022,7438,2703,8464.0
15023,8537,11307,8425.0
15024,9427,5908,28237.0
15025,11342,5908,28237.0
15026,708,5908,28237.0
15027,10753,5908,28237.0
15028,1824,5908,28237.0
15029,8672,5908,28237.0
15030,10979,5908,28237.0
15031,4808,5908,28237.0
15032,4335,5908,28237.0
15033,10839,5908,28237.0
15034,10720,5908,28237.0
15035,9220,5908,28237.0
15036,1086,5908,28237.0
15037,6331,5908,28237.0
15038,2065,5908,28228.0
15039,5089,5908,28228.0
15040,9649,5908,28237.0
15041,9141,5908,28237.0
15042,1442,5908,28228.0
15043,4095,5908,28237.0
15044,4248,5123,28228.0
15045,7068,5123,28228.0
15046,3461,5123,28228.0
15047,4085,5123,28228.0
15048,6093,5123,28237.0
15049,1736,5123,28228.0
15050,3867,5123,28228.0
15051,8562,5123,28237.0
15052,5149,5123,28228.0
15053,389,5123,28228.0
15054,4836,5123,28228.0
15055,9158,5123,28228.0
15056,1228,15346,8464.0
15057,3298,10572,28237.0
15058,4836,10572,28228.0
15059,2719,10572,28228.0
15060,1522,10572,28237.0
15061,11561,10572,28228.0
15062,3298,5903,28237.0
15063,4795,5903,28237.0
15064,10720,5903,28237.0
15065,8562,5903,28237.0
15066,992,5903,28237.0
15067,780,5903,28237.0
15068,146,5903,28237.0
15069,9649,5903,28237.0
15070,3817,5903,28237.0
15071,5426,5903,28237.0
15072,9220,5903,28237.0
15073,5963,5903,28237.0
15074,183,5903,28237.0
15075,9283,5903,28237.0
15076,3077,5903,28237.0
15077,48,5903,28237.0
15078,4589,473,8464.0
15079,2757,473,8464.0
15080,6432,473,8464.0
15081,1109,473,8464.0
15082,6035,473,8464.0
15083,4787,473,8464.0
15084,9472,473,8464.0
15085,7790,473,8464.0
15086,11809,473,8464.0
15087,4589,12551,8464.0
15088,3742,12551,8464.0
15089,11140,12551,8464.0
15090,2757,12551,8464.0
15091,9472,12551,8464.0
15092,1228,12551,8464.0
15093,5881,12551,8464.0
15094,7790,12551,8464.0
15095,9052,12551,8464.0
15096,3157,12551,8464.0
15097,1109,12551,8464.0
15098,3465,12551,8464.0
15099,411,12551,8464.0
15100,5998,12551,8464.0
15101,5656,12551,8464.0
15102,8368,5146,8464.0
15103,4589,5146,8464.0
15104,6484,5146,8464.0
15105,6035,5146,8464.0
15106,3802,5146,8464.0
15107,4553,5146,8464.0
15108,10106,13912,8425.0
15109,6755,13912,8425.0
15110,310,13912,8420.0
15111,6009,13912,8425.0
15112,5765,13912,8425.0
15113,7438,13912,8425.0
15114,8071,13912,8425.0
15115,3157,13912,8425.0
15116,8681,13912,8420.0
15117,3788,13912,8425.0
15118,10647,13912,8425.0
15119,9949,13912,8425.0
15120,4325,13912,8420.0
15121,5574,13912,8425.0
15122,11318,13912,8425.0
15123,1155,13912,8425.0
15124,5259,13912,8425.0
15125,6943,13912,8420.0
15126,5064,13912,8420.0
15127,4249,13912,8425.0
15128,7480,13912,8420.0
15129,5800,13912,8425.0
15130,10187,13912,8425.0
15131,918,13912,8425.0
15132,3346,13912,8425.0
15133,6705,13912,8425.0
15134,1029,13912,8425.0
15135,10959,13912,8420.0
15136,8146,13912,8425.0
15137,11370,13912,8425.0
15138,3697,13912,8420.0
15139,3836,13912,8420.0
15140,2932,13912,8425.0
15141,1968,13912,8425.0
15142,2850,13912,8420.0
15143,10630,13912,8420.0
15144,9669,13912,8425.0
15145,997,10572,28237.0
15146,9649,10572,28237.0
15147,8769,10572,28237.0
15148,6566,10572,28237.0
15149,10720,10572,28237.0
15150,11578,849,8425.0
15151,10187,849,8425.0
15152,3788,849,8425.0
15153,10979,15745,28237.0
15154,997,15745,28237.0
15155,9427,15745,28237.0
15156,708,15745,28237.0
15157,11342,15745,28237.0
15158,1824,15745,28237.0
15159,4335,15745,28237.0
15160,4808,15745,28237.0
15161,7450,15745,28237.0
15162,146,15745,28237.0
15163,5881,15745,28237.0
15164,9857,831,8464.0
15165,8762,3435,28237.0
15166,8672,3435,28237.0
15167,11612,3435,28228.0
15168,4808,3435,28237.0
15169,3171,3435,28228.0
15170,5963,3435,28237.0
15171,4576,3435,28228.0
15172,6791,3435,28228.0
15173,2757,831,8464.0
15174,353,831,8464.0
15175,310,831,8464.0
15176,9052,5439,8464.0
15177,3690,5439,8464.0
15178,6479,5439,8464.0
15179,6483,14891,8464.0
15180,9937,14891,8464.0
15181,6582,14891,8464.0
15182,10106,14891,8464.0
15183,6656,14891,8464.0
15184,5881,14891,8464.0
15185,11437,14891,8464.0
15186,8804,14891,8464.0
15187,1968,14891,8464.0
15188,7427,14891,8464.0
15189,11809,14891,8464.0
15190,10959,14891,8464.0
15191,11791,14891,8464.0
15192,3802,14891,8464.0
15193,11366,8521,8425.0
15194,8562,8521,8425.0
15195,3697,8521,8425.0
15196,5841,8521,8425.0
15197,811,11265,8425.0
15198,8695,11265,8425.0
15199,918,11265,8425.0
15200,11370,11265,8425.0
15201,2757,2727,8464.0
15202,1529,2727,8464.0
15203,1109,2727,8464.0
15204,4553,2727,8464.0
15205,8562,2791,8464.0
15206,811,2791,8464.0
15207,4589,2791,8464.0
15208,5765,2791,8464.0
15209,10397,2791,8464.0
15210,3157,2791,8464.0
15211,412,2791,8464.0
15212,5442,2791,8464.0
15213,4000,2791,8464.0
15214,4249,2791,8464.0
15215,1755,2791,8464.0
15216,3690,2791,8464.0
15217,6035,2791,8464.0
15218,1228,2791,8464.0
15219,4325,2791,8464.0
15220,804,2791,8464.0
15221,2313,3435,28228.0
15222,10035,8623,28237.0
15223,3077,8623,28237.0
15224,3772,11265,8425.0
15225,9149,15449,28228.0
15226,4085,15449,28228.0
15227,7646,15449,28228.0
15228,7285,15449,28228.0
15229,1341,15449,28237.0
15230,9183,5439,8464.0
15231,8695,5439,8464.0
15232,8146,5439,8464.0
15233,10839,6692,28237.0
15234,11570,6692,28237.0
15235,10720,6692,28237.0
15236,1424,6692,28237.0
15237,6035,12551,8464.0
15238,3802,2727,8464.0
15239,6656,2727,8464.0
15240,11437,2727,8464.0
15241,6035,2727,8464.0
15242,5998,2727,8464.0
15243,8087,5908,28237.0
15244,2806,5908,28228.0
15245,10979,16360,28237.0
15246,9343,16360,28237.0
15247,11370,14891,8464.0
15248,10035,5903,28237.0
15249,1028,5903,28237.0
15250,7602,5903,28237.0
15251,9427,4439,28237.0
15252,992,4439,28237.0
15253,9649,4439,28237.0
15254,1228,4439,28237.0
15255,5448,4439,28237.0
15256,4857,4439,28237.0
15257,5963,4439,28237.0
15258,10979,3528,28237.0
15259,3298,3528,28237.0
15260,1424,3528,28237.0
15261,9877,3528,28228.0
15262,11686,3528,28237.0
15263,9652,3528,28228.0
15264,8762,3528,28237.0
15265,10263,3528,28237.0
15266,1028,3528,28237.0
15267,2719,3528,28228.0
15268,11436,3528,28237.0
15269,4808,3528,28237.0
15270,7417,3528,28228.0
15271,3817,3528,28237.0
15272,708,3528,28237.0
15273,8627,3528,28228.0
15274,10035,3528,28237.0
15275,8987,3528,28237.0
15276,10914,3528,28237.0
15277,5448,3528,28237.0
15278,10527,3528,28237.0
15279,10720,3528,28237.0
15280,7450,3528,28237.0
15281,9158,3528,28228.0
15282,1228,473,8464.0
15283,8119,473,8464.0
15284,6021,3528,28228.0
15285,6566,3528,28237.0
15286,7192,3528,28228.0
15287,9141,3528,28237.0
15288,5574,1617,8425.0
15289,8146,1617,8425.0
15290,9649,2173,28237.0
15291,3373,7144,8464.0
15292,5685,12704,8425.0
15293,6009,12704,8425.0
15294,412,12704,8425.0
15295,6705,12704,8425.0
15296,11513,12704,8420.0
15297,9669,12704,8425.0
15298,5849,13912,8425.0
15299,3925,13912,8425.0
15300,6484,13912,8420.0
15301,9532,13912,8425.0
15302,4447,13912,8425.0
15303,7368,4439,28237.0
15304,10720,4439,28237.0
15305,11681,4439,28237.0
15306,8672,15745,28237.0
15307,1228,15745,28237.0
15308,11570,15745,28237.0
15309,2795,5439,8464.0
15310,7192,7306,28228.0
15311,1283,7306,28237.0
15312,10187,11307,8425.0
15313,1850,5123,28237.0
15314,7646,5123,28228.0
15315,10232,12551,8464.0
15316,11318,1617,8425.0
15317,11578,1617,8425.0
15318,6729,1617,8420.0
15319,146,8623,28237.0
15320,9937,1419,8464.0
15321,11318,1419,8464.0
15322,310,81,8464.0
15323,6484,81,8464.0
15324,8562,81,8464.0
15325,1228,81,8464.0
15326,4851,81,8464.0
15327,1968,81,8464.0
15328,1173,7329,28237.0
15329,8672,16377,28237.0
15330,5426,16377,28237.0
15331,9427,11101,28237.0
15332,3462,11101,28237.0
15333,4795,11101,28237.0
15334,8769,11101,28237.0
15335,11671,11101,28237.0
15336,4715,11101,28237.0
15337,3077,11101,28237.0
15338,11366,11101,28237.0
15339,5448,11101,28237.0
15340,7368,11101,28237.0
15341,3234,11101,28237.0
15342,9220,11101,28237.0
15343,1732,11101,28237.0
15344,2670,11101,28237.0
15345,4857,11101,28237.0
15346,11436,11101,28237.0
15347,1517,11101,28237.0
15348,8119,12551,8464.0
15349,10187,12704,8425.0
15350,3157,473,8464.0
15351,3156,473,8464.0
15352,9052,473,8464.0
15353,1755,473,8464.0
15354,310,473,8464.0
15355,5998,473,8464.0
15356,3074,473,8464.0
15357,146,4046,28237.0
15358,7068,12695,28228.0
15359,4857,9719,28237.0
15360,11436,9719,28237.0
15361,1028,11101,28237.0
15362,9695,11101,28237.0
15363,2726,473,8464.0
15364,7068,15449,28228.0
15365,6991,15449,28228.0
15366,9574,15449,28237.0
15367,1442,15449,28228.0
15368,6874,15449,28228.0
15369,6484,2791,8464.0
15370,479,2791,8464.0
15371,10753,7472,28237.0
15372,11327,16360,28228.0
15373,2116,5123,28228.0
15374,7285,5123,28228.0
15375,470,16377,28237.0
15376,7401,16377,28237.0
15377,11578,11265,8425.0
15378,9649,6142,28237.0
15379,9937,13912,8425.0
15380,11578,13912,8425.0
15381,8713,13912,8425.0
15382,964,3435,28228.0
15383,2035,3435,28228.0
15384,3930,3435,28228.0
15385,11093,3435,28228.0
15386,2547,8623,28237.0
15387,3772,1617,8425.0
15388,7334,1617,8425.0
15389,1029,1617,8425.0
15390,10959,1617,8420.0
15391,9652,7127,28228.0
15392,8769,4439,28237.0
15393,4975,7127,28228.0
15394,9158,7127,28228.0
15395,5007,849,8425.0
15396,780,16377,28237.0
15397,11791,11307,8425.0
15398,3274,7127,28228.0
15399,11826,7127,28228.0
15400,3925,5118,8425.0
15401,10232,5118,8425.0
15402,9916,5118,8425.0
15403,5446,3528,28237.0
15404,9649,3528,28237.0
15405,3171,3528,28228.0
15406,2772,5123,28228.0
15407,6489,5123,28228.0
15408,1156,5123,28228.0
15409,6729,8376,8425.0
15410,9857,8376,8425.0
15411,811,8376,8425.0
15412,5765,8376,8425.0
15413,4933,8376,8425.0
15414,6035,8376,8425.0
15415,412,8376,8425.0
15416,2012,8376,8425.0
15417,5841,8376,8425.0
15418,11758,8376,8425.0
15419,8695,8376,8425.0
15420,6104,8376,8425.0
15421,3157,8376,8425.0
15422,411,8376,8425.0
15423,11686,4371,28237.0
15424,10720,4371,28237.0
15425,9427,4371,28237.0
15426,10263,4371,28237.0
15427,9158,12600,28228.0
15428,8769,4371,28237.0
15429,8672,4371,28237.0
15430,10527,4371,28237.0
15431,6021,12600,28228.0
15432,3553,12600,28228.0
15433,10914,4371,28237.0
